Tick;Step;DateTime;Area;Camp;Crop_YieldA;Crop_YieldB;Fire_Data;Harvest_Data;Latitude;Longitude;Patch_ID;Patch_Population;test_count;X;Y;ID
363;363;2006-12-16T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1819.8;0;2004-2010;24.16779211;-33.6982994;446;4039;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
364;364;2006-12-23T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1817.55;0;2004-2010;24.16779211;-33.6982994;446;4028;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
365;365;2006-12-30T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1812.6000000000001;0;2004-2010;24.16779211;-33.6982994;446;4018;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
366;366;2007-01-06T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1808.1000000000001;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
367;367;2007-01-13T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
368;368;2007-01-20T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
369;369;2007-01-27T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
370;370;2007-02-03T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
371;371;2007-02-10T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
372;372;2007-02-17T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
373;373;2007-02-24T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
374;374;2007-03-03T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
375;375;2007-03-10T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
376;376;2007-03-17T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
377;377;2007-03-24T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
378;378;2007-03-31T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
379;379;2007-04-07T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
380;380;2007-04-14T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
381;381;2007-04-21T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
382;382;2007-04-28T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
383;383;2007-05-05T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
384;384;2007-05-12T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
385;385;2007-05-19T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
386;386;2007-05-26T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
387;387;2007-06-02T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
388;388;2007-06-09T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
389;389;2007-06-16T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
390;390;2007-06-23T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
391;391;2007-06-30T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
392;392;2007-07-07T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
393;393;2007-07-14T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
394;394;2007-07-21T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
395;395;2007-07-28T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
396;396;2007-08-04T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
397;397;2007-08-11T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
398;398;2007-08-18T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
399;399;2007-08-25T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
400;400;2007-09-01T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
401;401;2007-09-08T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
402;402;2007-09-15T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
403;403;2007-09-22T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
404;404;2007-09-29T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
405;405;2007-10-06T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
406;406;2007-10-13T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
407;407;2007-10-20T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
408;408;2007-10-27T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
409;409;2007-11-03T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
410;410;2007-11-10T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
411;411;2007-11-17T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
412;412;2007-11-24T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
413;413;2007-12-01T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4014;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
414;414;2007-12-08T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1806.3;0;2004-2010;24.16779211;-33.6982994;446;4005;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
415;415;2007-12-15T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1802.25;0;2004-2010;24.16779211;-33.6982994;446;3999;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
416;416;2007-12-22T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1799.55;0;2004-2010;24.16779211;-33.6982994;446;3983;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
417;417;2007-12-29T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1792.3500000000001;0;2004-2010;24.16779211;-33.6982994;446;3970;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
418;418;2008-01-05T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1786.5;0;2004-2010;24.16779211;-33.6982994;446;3961;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
419;419;2008-01-12T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1782.45;0;2004-2010;24.16779211;-33.6982994;446;3960;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
420;420;2008-01-19T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1782;0;2004-2010;24.16779211;-33.6982994;446;3960;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
421;421;2008-01-26T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1782;0;2004-2010;24.16779211;-33.6982994;446;3960;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
422;422;2008-02-02T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1782;0;2004-2010;24.16779211;-33.6982994;446;3960;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
423;423;2008-02-09T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1782;0;2004-2010;24.16779211;-33.6982994;446;3960;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
424;424;2008-02-16T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1782;0;2004-2010;24.16779211;-33.6982994;446;3960;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
425;425;2008-02-23T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1782;0;2004-2010;24.16779211;-33.6982994;446;3960;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
426;426;2008-03-01T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1782;0;2004-2010;24.16779211;-33.6982994;446;3960;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
427;427;2008-03-08T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1782;0;2004-2010;24.16779211;-33.6982994;446;3960;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
428;428;2008-03-15T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1782;0;2004-2010;24.16779211;-33.6982994;446;3960;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
429;429;2008-03-22T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1782;0;2004-2010;24.16779211;-33.6982994;446;3960;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
430;430;2008-03-29T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1782;0;2004-2010;24.16779211;-33.6982994;446;3960;2008098;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
431;431;2008-04-05T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1782;0;2004-2010;24.16779211;-33.6982994;446;3960;2008102;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
432;432;2008-04-12T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1782;0;2004-2010;24.16779211;-33.6982994;446;3959;2008198;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
433;433;2008-04-19T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1781.55;0;2004-2010;24.16779211;-33.6982994;446;3959;2008273;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
434;434;2008-04-26T00:00:00.0000000;11.7633;Hartman;2046620.3609443197;1781.55;0;2004-2010;24.16779211;-33.6982994;446;3959;2008306;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
435;435;2008-05-03T00:00:00.0000000;11.7633;Hartman;2046707.9935111324;1781.55;0;2004-2010;24.16779211;-33.6982994;446;3959;2008432;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
436;436;2008-05-10T00:00:00.0000000;11.7633;Hartman;2046707.9935111324;1781.55;0;2004-2010;24.16779211;-33.6982994;446;3953;2008505;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
437;437;2008-05-17T00:00:00.0000000;11.7633;Hartman;2046707.9935111324;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2008525;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
438;438;2008-05-24T00:00:00.0000000;11.7633;Hartman;2046707.9935111324;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2008583;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
439;439;2008-05-31T00:00:00.0000000;11.7633;Hartman;2046707.9935111324;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2008668;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
440;440;2008-06-07T00:00:00.0000000;11.7633;Hartman;2046707.9935111324;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2008718;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
441;441;2008-06-14T00:00:00.0000000;11.7633;Hartman;2046707.9935111324;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2008808;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
442;442;2008-06-21T00:00:00.0000000;11.7633;Hartman;2046707.9935111324;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2008853;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
443;443;2008-06-28T00:00:00.0000000;11.7633;Hartman;2046707.9935111324;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2008870;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
444;444;2008-07-05T00:00:00.0000000;11.7633;Hartman;2046707.9935111324;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2008982;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
445;445;2008-07-12T00:00:00.0000000;11.7633;Hartman;2046707.9935111324;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2009004;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
446;446;2008-07-19T00:00:00.0000000;11.7633;Hartman;2046707.9935111324;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2009083;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
447;447;2008-07-26T00:00:00.0000000;11.7633;Hartman;2046707.9935111324;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2009109;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
448;448;2008-08-02T00:00:00.0000000;11.7633;Hartman;2046707.9935111324;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2009163;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
449;449;2008-08-09T00:00:00.0000000;11.7633;Hartman;2046707.9935111324;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2009213;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
450;450;2008-08-16T00:00:00.0000000;11.7633;Hartman;2046707.9935111324;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2009280;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
451;451;2008-08-23T00:00:00.0000000;11.7633;Hartman;2046707.9935111324;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2009378;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
452;452;2008-08-30T00:00:00.0000000;11.7633;Hartman;2046707.9935111324;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2009469;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
453;453;2008-09-06T00:00:00.0000000;11.7633;Hartman;2046707.9935111324;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2009564;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
454;454;2008-09-13T00:00:00.0000000;11.7633;Hartman;2046707.9935111324;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2009609;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
455;455;2008-09-20T00:00:00.0000000;11.7633;Hartman;2046707.9935111324;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2009692;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
456;456;2008-09-27T00:00:00.0000000;11.7633;Hartman;2046707.9935111324;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2009742;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
457;457;2008-10-04T00:00:00.0000000;11.7633;Hartman;2046707.9935111324;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2009831;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
458;458;2008-10-11T00:00:00.0000000;11.7633;Hartman;2046707.9935111324;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2009834;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
459;459;2008-10-18T00:00:00.0000000;11.7633;Hartman;2046707.9935111324;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2009870;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
460;460;2008-10-25T00:00:00.0000000;11.7633;Hartman;2046707.9935111324;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2009949;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
461;461;2008-11-01T00:00:00.0000000;11.7633;Hartman;2046707.9935111324;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2009958;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
462;462;2008-11-08T00:00:00.0000000;11.7633;Hartman;2046707.9935111324;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2010029;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
463;463;2008-11-15T00:00:00.0000000;11.7633;Hartman;2046961.2351262595;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2010178;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
464;464;2008-11-22T00:00:00.0000000;11.7633;Hartman;2046961.2351262595;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2010205;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
465;465;2008-11-29T00:00:00.0000000;11.7633;Hartman;2046961.2351262595;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2010227;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
466;466;2008-12-06T00:00:00.0000000;11.7633;Hartman;2046961.2351262595;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3953;2010328;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
467;467;2008-12-13T00:00:00.0000000;11.7633;Hartman;2046961.2351262595;1778.8500000000001;0;2004-2010;24.16779211;-33.6982994;446;3948;2010412;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
468;468;2008-12-20T00:00:00.0000000;11.7633;Hartman;2046961.2351262595;1776.6000000000001;0;2004-2010;24.16779211;-33.6982994;446;3935;2010456;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
469;469;2008-12-27T00:00:00.0000000;11.7633;Hartman;2046961.2351262595;1770.75;0;2004-2010;24.16779211;-33.6982994;446;3918;2010478;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
470;470;2009-01-03T00:00:00.0000000;11.7633;Hartman;2046961.2351262595;1763.1000000000001;0;2004-2010;24.16779211;-33.6982994;446;3905;2010478;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
471;471;2009-01-10T00:00:00.0000000;11.7633;Hartman;2046961.2351262595;1757.25;0;2004-2010;24.16779211;-33.6982994;446;3904;2010478;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
472;472;2009-01-17T00:00:00.0000000;11.7633;Hartman;2046961.2351262595;1756.8;0;2004-2010;24.16779211;-33.6982994;446;3904;2010478;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
473;473;2009-01-24T00:00:00.0000000;11.7633;Hartman;2046961.2351262595;1756.8;0;2004-2010;24.16779211;-33.6982994;446;3904;2010478;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
474;474;2009-01-31T00:00:00.0000000;11.7633;Hartman;2046961.2351262595;1756.8;0;2004-2010;24.16779211;-33.6982994;446;3904;2010478;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
475;475;2009-02-07T00:00:00.0000000;11.7633;Hartman;2046961.2351262595;1756.8;0;2004-2010;24.16779211;-33.6982994;446;3904;2010478;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
476;476;2009-02-14T00:00:00.0000000;11.7633;Hartman;2046961.2351262595;1756.8;0;2004-2010;24.16779211;-33.6982994;446;3898;2010478;-33,6982994;24,16779211;a0aa0435-4b2a-4a88-84a9-33fd54b6184b
